,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling,Clearing Price Rolling
980,937214,10029268,0,70045,81415,0,872101,812817,27.541972294830018,938458.79,10025610.18,30.923427960014482
981,936865,10025800,0,70045,81386,0,872101,812519,26.535993337997102,938415.97,10025498.1,30.89869099154917
982,936520,10022384,0,70045,81355,0,872101,812225,25.805875600512753,938373.57,10025389.18,30.884196991489052
983,936163,10018942,0,70045,81326,0,872101,811933,25.270242477510664,938331.1,10025279.98,30.876303031033412
984,935818,10015579,0,70045,81297,0,872101,811645,24.53550015232336,938288.73,10025172.18,30.87132377554848
985,935492,10012378,0,70045,81285,0,872101,811530,24.069581770589267,938246.66,10025066.36,30.869452191205834
986,935183,10009351,0,70045,81276,0,872101,811420,25.694845661548783,938205.23,10024967.14,30.888444975802987
987,934862,10006194,0,70045,81264,0,872101,811315,26.893191499103704,938164.48,10024873.87,30.92414177519835
988,934504,10002676,0,70045,81220,0,872101,810862,27.805362352617955,938123.58,10024778.14,30.97084049059921
989,934136,9999146,0,70045,81175,0,872101,810413,28.6762011250878,938082.43,10024680.48,30.98119882402957
990,938912,10050680,0,70439,81672,0,876974,815370,34.793555505821644,938092.75,10025132.95,31.006280680240817
991,938500,10046749,0,70439,81627,0,876974,814930,31.76398210076027,938102.59,10025582.21,31.02428022711319
992,938142,10043195,0,70439,81584,0,876974,814495,29.42068772499549,938112.59,10026032.5,31.038042613047438
993,937791,10039676,0,70439,81558,0,876974,814230,27.664239973576507,938063.3,10025855.02,30.968301232194563
994,937443,10036248,0,70439,81498,0,876974,813635,26.269958564574395,938015.07,10025686.97,30.91640479825561
995,937081,10032799,0,70439,81465,0,876974,813315,25.213382423835,937967.08,10025521.66,30.877837041595384
996,936747,10029468,0,70439,81486,0,876974,813519,24.533093812694904,937919.4,10025358.79,30.848883052789667
997,936413,10026248,0,70439,81516,0,876974,813818,24.113575006361327,937872.41,10025203.22,30.828351222625347
998,936079,10022908,0,70439,81498,0,876974,813638,23.699143068613477,937825.67,10025049.69,30.81334601247846
999,935736,10019612,0,70439,81481,0,876974,813460,23.3553612946147,937779.45,10024901.09,30.8019400281432
1000,935399,10016326,0,70439,81463,0,876974,813284,23.149599701865842,937733.69,10024757.5,30.794345302465818
1001,935090,10013250,0,70439,81481,0,876974,813458,26.399063564476627,937688.66,10024620.02,30.821178714802002
1002,934734,10009697,0,70439,81481,0,876974,813458,29.214261276288312,937643.78,10024483.55,30.879072176487654
1003,934406,10006520,0,70439,81481,0,876974,813458,31.847220767956202,937599.4,10024351.48,30.96538252085929
1004,934050,10003033,0,70439,81481,0,876974,813458,34.17006303166377,937555.07,10024220.24,31.076325780705414
1005,933695,9999584,0,70439,81481,0,876974,813458,36.39154333030097,937510.63,10024088.12,31.171739977453544
1006,938455,10051317,0,70876,81882,0,882410,817508,41.702061211098254,937517.44,10024508.15,31.286299619664533
1007,938049,10047322,0,70876,81847,0,882410,817162,36.85959385352917,937523.92,10024924.51,31.32171742215795
1008,937709,10044015,0,70876,81798,0,882410,816665,33.32880753967959,937530.87,10025345.54,31.29318701082173
1009,937374,10040681,0,70876,81802,0,882410,816702,30.762989149905323,937538.32,10025770.61,31.21100006849671
1010,937024,10037240,0,70876,81751,0,882410,816205,28.590099005286135,937495.28,10025652.48,31.055308349554917
1011,936697,10034081,0,70876,81734,0,882410,816036,27.00528516510071,937453.55,10025546.41,30.938804478647214
1012,936380,10030991,0,70876,81786,0,882410,816552,25.91662210167363,937412.46,10025446.8,30.85289006761616
1013,936069,10027911,0,70876,81785,0,882410,816541,24.940591576255223,937371.81,10025351.9,30.788437186432123
1014,935759,10024879,0,70876,81784,0,882410,816535,24.229898759278072,937331.86,10025263.46,30.74036748281903
1015,935426,10021614,0,70876,81747,0,882410,816163,23.910993823268637,937292.26,10025178.08,30.70551982962197
1016,935097,10018448,0,70876,81747,0,882410,816165,23.48613792943495,937253.0,10025095.91,30.678709585420894
1017,934780,10015352,0,70876,81729,0,882410,815984,23.710204258308057,937214.23,10025019.04,30.66195752797322
1018,934487,10012471,0,70876,81747,0,882410,816164,27.886401678784342,937176.18,10024949.01,30.694323287982176
1019,934149,10009206,0,70876,81729,0,882410,815983,32.763137468312834,937138.27,10024880.49,30.780951190243357
1020,933847,10006372,0,70876,81747,0,882410,816163,37.221972673891955,937100.49,10024813.74,30.877453305616847
1021,933494,10002864,0,70876,81729,0,882410,815982,33.66647950541896,937062.75,10024746.73,30.894202925168084
1022,933177,9999747,0,70876,81747,0,882410,816162,32.82577024347428,937025.43,10024683.48,30.860365700204582
1023,938679,10058657,0,71215,82196,0,886660,820670,39.19273350137212,937046.95,10025246.8,30.849993254538866
1024,938270,10054621,0,71215,82145,0,886660,820152,34.89162956528143,937068.2,10025806.81,30.756317514386048
1025,937921,10051158,0,71215,82196,0,886660,820665,31.89439062315893,937033.0,10025759.77,30.585336707794596
1026,937563,10047600,0,71215,82202,0,886660,820718,29.605945549528823,936998.53,10025719.2,30.457839649519947
1027,937223,10044331,0,71215,82171,0,886660,820414,27.8723672937419,936964.72,10025685.35,30.363116597276612
1028,936877,10040964,0,71215,82141,0,886660,820113,26.47627319369857,936931.11,10025654.28,30.29083763449668
1029,936532,10037585,0,71215,82112,0,886660,819816,25.36586826161056,936897.64,10025624.07,30.2363214162674
1030,936197,10034303,0,71215,82117,0,886660,819870,24.79000779220321,936864.16,10025593.58,30.19763331314349
1031,935854,10030941,0,71215,82129,0,886660,819989,24.366219421337775,936830.88,10025565.2,30.171295548043005
1032,935533,10027710,0,71215,82113,0,886660,819828,24.199727538295523,936798.0,10025539.29,30.154305458982577
1033,935206,10024455,0,71215,82097,0,886660,819669,23.819378426265384,936765.64,10025517.6,30.14225871991269
1034,934874,10021246,0,71215,82082,0,886660,819511,23.580529149529745,936733.29,10025496.27,30.134777466918237
1035,934552,10018093,0,71215,82066,0,886660,819355,23.456287273106213,936701.04,10025475.7,30.12943026234304
1036,934241,10015013,0,71215,82051,0,886660,819200,23.325572395339574,936668.96,10025455.83,30.12650037953625
1037,933903,10011742,0,71215,82021,0,886660,818900,23.13257559565657,936636.86,10025435.92,30.076742843056017
1038,933594,10008661,0,71215,81991,0,886660,818602,25.93647541164747,936605.17,10025419.29,30.011663708184855
1039,933285,10005655,0,71215,81961,0,886660,818308,28.38751146665767,936573.86,10025406.33,29.929954565175667
1040,932928,10002233,0,71215,81933,0,886660,818016,30.464487250113315,936542.78,10025396.17,29.830032975807903
1041,932593,9998897,0,71215,81904,0,886660,817728,32.438064083388014,936512.08,10025389.35,29.71085494468005
1042,937100,10047682,0,71621,82325,0,891697,821885,37.92469004136319,936478.43,10025352.51,29.599038992824365
1043,936707,10043919,0,71621,82267,0,891697,821304,34.02303899478031,936445.08,10025319.07,29.51537200702376
1044,936363,10040482,0,71621,82225,0,891697,820901,31.261395283304715,936412.13,10025289.0,29.453338689169627
1045,936028,10037133,0,71621,82167,0,891697,820325,29.015732873628362,936379.38,10025260.29,29.407098658696896
1046,935679,10033770,0,71621,82097,0,891697,819614,27.29853128940418,936346.75,10025233.42,29.372572276970505
1047,935376,10030728,0,71621,82094,0,891697,819594,26.11166568795575,936314.92,10025213.31,29.34772817120816
1048,935035,10027426,0,71621,82084,0,891697,819500,25.299601396292626,936283.12,10025193.67,29.32907124236899
1049,934703,10024196,0,71621,82062,0,891697,819276,24.59642879591057,936251.58,10025176.67,29.312941006401555
1050,934379,10021020,0,71621,82039,0,891697,819054,24.14485936973651,936220.36,10025162.56,29.299945432373594
1051,934068,10017865,0,71621,82017,0,891697,818834,23.70832503848449,936189.59,10025151.65,29.28683574081211
1052,933762,10014955,0,71621,81996,0,891697,818616,27.01853040268842,936159.27,10025145.61,29.312387921390833
1053,933451,10011893,0,71621,81974,0,891697,818400,29.91624511058257,936129.08,10025140.9,29.34017106593413
1054,933143,10008866,0,71621,81952,0,891697,818186,32.475587089587364,936099.21,10025139.09,29.371189639174045
1055,932786,10005416,0,71621,81931,0,891697,817975,34.71252768856303,936069.04,10025135.61,29.405615876826822
1056,932442,10002045,0,71621,81910,0,891697,817766,36.894698269986804,936039.1,10025134.41,29.44578770565408
1057,932109,9998714,0,71621,81889,0,891697,817560,39.03488700628642,936009.47,10025135.5,29.49212654961541
1058,936778,10049357,0,72049,82355,0,897054,822241,44.53873552911871,935977.44,10025112.52,29.536636009300963
1059,936395,10045545,0,72049,82336,0,897054,822039,39.10047022546242,935945.98,10025093.83,29.569979527420422
1060,936049,10042188,0,72049,82300,0,897054,821684,34.950683356927506,935914.56,10025076.22,29.59262184482036
1061,935707,10038801,0,72049,82264,0,897054,821333,31.743564423083278,935883.45,10025061.21,29.608511831809246
1062,935398,10035768,0,72049,82213,0,897054,820819,29.650281524170243,935852.87,10025051.13,29.623951006413947
1063,935076,10032630,0,72049,82192,0,897054,820610,27.821089741715404,935822.58,10025043.92,29.635154114181745
1064,934764,10029575,0,72049,82156,0,897054,820255,26.47023100852634,935792.63,10025039.9,29.643052479048965
1065,934464,10026592,0,72049,82121,0,897054,819903,25.66957060356892,935763.14,10025040.3,29.64983382001542
1066,934144,10023457,0,72049,82086,0,897054,819555,24.958116044906635,935733.99,10025043.66,29.656947536037066
1067,933829,10020324,0,72049,82051,0,897054,819210,24.340604756924694,935705.16,10025049.45,29.661690919748832
1068,933522,10017296,0,72049,82034,0,897054,819043,23.89588032663239,935676.81,10025059.29,29.663582276244238
1069,933220,10014433,0,72049,82017,0,897054,818881,25.475399157775435,935648.69,10025072.36,29.635591532940165
1070,932924,10011451,0,72049,82002,0,897054,818724,26.682844825734616,935620.96,10025088.72,29.577401719107097
1071,932618,10008499,0,72049,81987,0,897054,818573,27.631588232544424,935593.58,10025108.33,29.489107032990233
1072,932284,10005220,0,72049,81935,0,897054,818064,28.35471440561032,935566.46,10025131.08,29.370994568810797
1073,931958,10001975,0,72049,81884,0,897054,817560,29.047855895445014,935539.77,10025156.98,29.222987017752384
